user_id,train_accu,train_f1,train_precision,train_recall,train_mae,train_mape,test_accu,test_f1,test_precision,test_recall,test_mae,test_mape
1.0,0.7953091684434968,0.0,0.0,0.0,0.7776255381106418,0.17388463275078778,0.8220338983050848,0.0,0.0,0.0,0.9420801730503437,0.18581970300572606
2.0,0.8254716981132075,0.0,0.0,0.0,0.8590011927876084,0.16847247734400606,0.7722772277227723,0.0,0.0,0.0,0.9902565553384587,0.18541497035045332
33.0,0.7863849765258216,0.0,0.0,0.0,1.3553048627549695,0.30846821678250114,0.8165137614678899,0.0,0.0,0.0,1.6945063537655152,0.4072915285629754
35.0,0.8168421052631579,0.0,0.0,0.0,1.070788882554806,0.2698618196649757,0.8545454545454545,0.0,0.0,0.0,1.1212832300823665,0.31385795069272343
5.0,0.8208616780045351,0.0,0.0,0.0,0.8399620208131735,0.32719907020776795,0.8412698412698413,0.0,0.0,0.0,0.8908368036094191,0.359932715062527
6.0,0.836272040302267,0.0,0.0,0.0,1.322825314369381,0.27270554413801296,0.7978723404255319,0.0,0.0,0.0,1.605746830080549,0.3762673175514902
14.0,0.7912371134020618,0.0,0.0,0.0,1.4510755712228114,0.28103127431700653,0.8316831683168316,0.0,0.0,0.0,1.6188211212910923,0.3354699657725634
15.0,0.8052516411378556,0.0,0.0,0.0,1.3245464121949229,0.31186103370873464,0.8532110091743119,0.0,0.0,0.0,1.1834818463454453,0.3025600403262531
18.0,0.822680412371134,0.0,0.0,0.0,1.1245215407646227,0.27183040497224137,0.7857142857142857,0.0,0.0,0.0,1.3581354766966711,0.3257385975777597
21.0,0.8057742782152231,0.02631578947368421,1.0,0.013333333333333334,1.4531944238615313,0.3079613573556351,0.8365384615384616,0.0,0.0,0.0,1.5910621571667234,0.3235208419975046
34.0,0.7724425887265136,0.06837606837606837,0.8,0.03571428571428571,0.507077094471293,0.10934304458686304,0.7844827586206896,0.0,0.0,0.0,0.5260388802592382,0.11209338831839427
40.0,0.8430851063829787,0.0,0.0,0.0,1.4483295436891355,0.30141052409633545,0.8172043010752689,0.0,0.0,0.0,1.7616098057425995,0.36136291787512304
8.0,0.8271604938271605,0.0,0.0,0.0,0.8428334675319364,0.18432083107613056,0.8191489361702128,0.0,0.0,0.0,0.9387174160552668,0.1984712686174877
13.0,0.7906976744186046,0.0,0.0,0.0,0.524702417731756,0.08172622612371344,0.7637795275590551,0.0,0.0,0.0,0.6525722265565693,0.0993583727444045
17.0,0.8520971302428256,0.0,0.0,0.0,1.0606271069012063,0.28792240480725023,0.8625954198473282,0.0,0.0,0.0,1.3306528429526034,0.3545986746665106
22.0,0.8136482939632546,0.0,0.0,0.0,1.4405698574181882,0.308473132995098,0.8275862068965517,0.0,0.0,0.0,1.5577849060187672,0.36202518295207514
23.0,0.8063725490196079,0.0,0.0,0.0,1.3615412010830543,0.2773748247264126,0.8295454545454546,0.0,0.0,0.0,1.6275932828201525,0.3045066359035315
30.0,0.8266033254156769,0.0,0.0,0.0,1.2920249792617124,0.2595545119396195,0.832,0.0,0.0,0.0,1.3530015036866296,0.27866265523966244
31.0,0.8423423423423423,0.0,0.0,0.0,1.118103082591876,0.1955499164218754,0.711864406779661,0.0,0.0,0.0,1.2935365137449044,0.2333137302819835
7.0,0.7814432989690722,0.0,0.0,0.0,0.9127551339940325,0.2574689449529011,0.7837837837837838,0.0,0.0,0.0,0.9824650230514683,0.2583606740566908
41.0,0.830945558739255,0.0,0.0,0.0,1.5122795163671974,0.3585437908658134,0.8333333333333334,0.0,0.0,0.0,2.0831228635118895,0.5546100703035809
16.0,0.8291316526610645,0.0,0.0,0.0,1.5693248353183595,0.35364347184415706,0.8117647058823529,0.0,0.0,0.0,1.7922856102105829,0.34842788598886143
19.0,0.8047493403693932,0.0975609756097561,0.8,0.05194805194805195,1.34915290485377,0.2692258171232273,0.8111111111111111,0.0,0.0,0.0,1.5038081837163089,0.3137037040049759
20.0,0.8141592920353983,0.06666666666666667,1.0,0.034482758620689655,1.2179943271461413,0.3010251835101206,0.7899159663865546,0.0,0.0,0.0,1.4574290863552373,0.34882251712792833
24.0,0.8116883116883117,0.0,0.0,0.0,1.1439804253636912,0.2965708503131082,0.7903225806451613,0.0,0.0,0.0,1.3364690015421776,0.3645918852112707
26.0,0.8284424379232506,0.0,0.0,0.0,1.164082635257678,0.2796435424030587,0.8467741935483871,0.0,0.0,0.0,1.428359005285165,0.32016512716896106
32.0,0.8418604651162791,0.0,0.0,0.0,1.1364757340723664,0.24414378969042463,0.8416666666666667,0.0,0.0,0.0,1.364180600591714,0.3076997719860844
3.0,0.8071278825995807,0.0,0.0,0.0,0.8393261827995733,0.2507451820412978,0.7719298245614035,0.0,0.0,0.0,1.2465532929153655,0.42528694066851963
4.0,0.8305489260143198,0.0,0.0,0.0,1.1844687491218828,0.23337905978746065,0.8018018018018018,0.0,0.0,0.0,1.5419984488670937,0.3513210061912462
36.0,0.8209876543209876,0.0,0.0,0.0,0.9098091574333255,0.2630069767142708,0.8440366972477065,0.0,0.0,0.0,1.0344738348892115,0.2788154890397271
10.0,0.8210023866348448,0.0,0.0,0.0,1.1809148735647557,0.28489142825203895,0.8673469387755102,0.0,0.0,0.0,1.3108032553531157,0.30093633367206757
11.0,0.804932735426009,0.0,0.0,0.0,1.1146785568235063,0.2606757223554259,0.8064516129032258,0.0,0.0,0.0,1.4337432733591553,0.3267468846273948
25.0,0.8097345132743363,0.0,0.0,0.0,1.1757564757843864,0.27616444677137214,0.7931034482758621,0.0,0.0,0.0,1.4503398356943775,0.3603037769617467
27.0,0.8236514522821576,0.0,0.0,0.0,0.8384835976527161,0.20062963685511526,0.782608695652174,0.0,0.0,0.0,1.1333169472114224,0.2716234843375441
28.0,0.8164948453608247,0.0,0.0,0.0,0.7247374332536506,0.16413552248357796,0.8,0.0,0.0,0.0,0.847802817404772,0.188911117709151
29.0,0.81419624217119,0.0,0.0,0.0,1.0645492254878197,0.27114117658819487,0.7567567567567568,0.0,0.0,0.0,1.0588575784946366,0.26548454303053093
