user_id,train_accu,train_f1,train_precision,train_recall,train_mae,train_mape,test_accu,test_f1,test_precision,test_recall,test_mae,test_mape
1.0,0.7953091684434968,0.0,0.0,0.0,0.7776255381106418,0.17388463275078778,0.8220338983050848,0.0,0.0,0.0,0.9420801730503437,0.18581970300572606
2.0,0.8254716981132075,0.0,0.0,0.0,0.8590011927876077,0.1684724773440059,0.7722772277227723,0.0,0.0,0.0,0.9902565553384599,0.18541497035045365
33.0,0.7863849765258216,0.0,0.0,0.0,1.3553048627549695,0.30846821678250114,0.8165137614678899,0.0,0.0,0.0,1.6945063537655152,0.4072915285629754
35.0,0.8168421052631579,0.0,0.0,0.0,1.070788882554806,0.2698618196649757,0.8545454545454545,0.0,0.0,0.0,1.1212832300823665,0.31385795069272343
5.0,0.8208616780045351,0.0,0.0,0.0,0.8399620208131735,0.32719907020776795,0.8412698412698413,0.0,0.0,0.0,0.8908368036094191,0.359932715062527
6.0,0.836272040302267,0.0,0.0,0.0,1.322825314369381,0.27270554413801296,0.7978723404255319,0.0,0.0,0.0,1.605746830080549,0.3762673175514902
14.0,0.7912371134020618,0.0,0.0,0.0,1.4510755712228114,0.28103127431700653,0.8316831683168316,0.0,0.0,0.0,1.6188211212910923,0.3354699657725634
15.0,0.8052516411378556,0.0,0.0,0.0,1.324546412194923,0.31186103370873464,0.8532110091743119,0.0,0.0,0.0,1.1834818463454448,0.30256004032625333
18.0,0.822680412371134,0.0,0.0,0.0,1.1245215407646234,0.27183040497224165,0.7857142857142857,0.0,0.0,0.0,1.3581354766966676,0.3257385975777589
21.0,0.8057742782152231,0.02631578947368421,1.0,0.013333333333333334,1.4531944238615313,0.3079613573556351,0.8365384615384616,0.0,0.0,0.0,1.5910621571667234,0.3235208419975046
34.0,0.7724425887265136,0.06837606837606837,0.8,0.03571428571428571,0.507077094471293,0.10934304458686304,0.7844827586206896,0.0,0.0,0.0,0.5260388802592382,0.11209338831839427
40.0,0.8430851063829787,0.0,0.0,0.0,1.4483295436891346,0.30141052409633534,0.8172043010752689,0.0,0.0,0.0,1.7616098057425997,0.3613629178751231
8.0,0.8271604938271605,0.0,0.0,0.0,0.8428334675319364,0.18432083107613056,0.8191489361702128,0.0,0.0,0.0,0.9387174160552668,0.1984712686174877
13.0,0.7906976744186046,0.0,0.0,0.0,0.524702417731756,0.08172622612371344,0.7637795275590551,0.0,0.0,0.0,0.6525722265565693,0.0993583727444045
17.0,0.8520971302428256,0.0,0.0,0.0,1.0606271069012063,0.28792240480725023,0.8625954198473282,0.0,0.0,0.0,1.3306528429526034,0.3545986746665106
22.0,0.8136482939632546,0.0,0.0,0.0,1.4405698574181882,0.308473132995098,0.8275862068965517,0.0,0.0,0.0,1.5577849060187672,0.36202518295207514
23.0,0.8063725490196079,0.0,0.0,0.0,1.3615412010830559,0.27737482472641295,0.8295454545454546,0.0,0.0,0.0,1.6275932828201531,0.30450663590353194
30.0,0.8266033254156769,0.0,0.0,0.0,1.2920249792617127,0.25955451193961954,0.832,0.0,0.0,0.0,1.3530015036866294,0.2786626552396624
31.0,0.8423423423423423,0.0,0.0,0.0,1.118103082591876,0.1955499164218754,0.711864406779661,0.0,0.0,0.0,1.2935365137449044,0.2333137302819835
7.0,0.7814432989690722,0.0,0.0,0.0,0.8902465740808503,0.25516736552430047,0.7837837837837838,0.0,0.0,0.0,0.9868376608912894,0.2649312825940368
41.0,0.830945558739255,0.0,0.0,0.0,1.4853079771377105,0.340211497967914,0.8333333333333334,0.0,0.0,0.0,2.145096988858153,0.5662703980955687
16.0,0.8291316526610645,0.0,0.0,0.0,1.4760418150095092,0.34042609380293753,0.8117647058823529,0.0,0.0,0.0,1.7917718908273381,0.35153184396569975
19.0,0.8073878627968337,0.1411764705882353,0.75,0.07792207792207792,1.2603792716978666,0.25221430105609727,0.7888888888888889,0.0,0.0,0.0,1.5263002138734305,0.3201108661658932
20.0,0.8119469026548672,0.0449438202247191,1.0,0.022988505747126436,1.1937829412489487,0.29711207185872346,0.7899159663865546,0.0,0.0,0.0,1.430078003609565,0.3394680585552613
24.0,0.8116883116883117,0.0,0.0,0.0,1.124084233802363,0.28914780603496465,0.7903225806451613,0.0,0.0,0.0,1.3356179704162758,0.3651125524078137
26.0,0.8284424379232506,0.0,0.0,0.0,1.1105675401699606,0.27623513252028764,0.8467741935483871,0.0,0.0,0.0,1.3490774048054763,0.3092945842113649
32.0,0.8418604651162791,0.0,0.0,0.0,1.1081028479444186,0.2420569620619415,0.8416666666666667,0.0,0.0,0.0,1.362939581184283,0.3147901346939484
3.0,0.8071278825995807,0.0,0.0,0.0,0.8191391507300931,0.24635115917156206,0.7719298245614035,0.0,0.0,0.0,1.2321392225212753,0.4212663817806789
4.0,0.8305489260143198,0.0,0.0,0.0,1.1815120775036294,0.23266031342466661,0.8018018018018018,0.0,0.0,0.0,1.6730111722806027,0.3850755185587549
36.0,0.8333333333333334,0.14736842105263157,0.875,0.08045977011494253,0.9214666313973966,0.2683219041473621,0.8440366972477065,0.0,0.0,0.0,1.0278103460316608,0.2766534491350415
10.0,0.8210023866348448,0.0,0.0,0.0,1.1585840894213186,0.2816458400400601,0.8673469387755102,0.0,0.0,0.0,1.310549454247624,0.2985812662264844
11.0,0.804932735426009,0.0,0.0,0.0,1.0699129419619788,0.25035335980638557,0.8064516129032258,0.0,0.0,0.0,1.4930413424163278,0.3344626308351052
25.0,0.8097345132743363,0.0,0.0,0.0,1.1638363135868914,0.2732756938602239,0.7931034482758621,0.0,0.0,0.0,1.447474384950923,0.3550533355826162
27.0,0.8236514522821576,0.0,0.0,0.0,0.8303593081060477,0.19961188855791143,0.782608695652174,0.0,0.0,0.0,1.1365703143038046,0.27644950660407297
28.0,0.8164948453608247,0.0,0.0,0.0,0.7295053664547185,0.165163180084464,0.8,0.0,0.0,0.0,0.8306862676147635,0.18404078089727105
29.0,0.81419624217119,0.0,0.0,0.0,1.0652113213847199,0.2695521990761219,0.7567567567567568,0.0,0.0,0.0,1.0500612103972669,0.2621627538871583
