user_id,train_accu,train_f1,train_precision,train_recall,train_mae,train_mape,test_accu,test_f1,test_precision,test_recall,test_mae,test_mape
41.0,0.830945558739255,0.0,0.0,0.0,0.7852584814798409,0.16893139358179632,0.8333333333333334,0.0,0.0,0.0,2.117789236197733,0.5408725343634996
16.0,0.8403361344537815,0.12307692307692307,1.0,0.06557377049180328,0.7613304867593738,0.1749401745488416,0.8117647058823529,0.0,0.0,0.0,1.7236755607370982,0.34012066898375465
19.0,0.8179419525065963,0.18823529411764706,1.0,0.1038961038961039,0.7255622691446858,0.14752931781903622,0.8111111111111111,0.0,0.0,0.0,1.4437557664605511,0.30144971024777756
20.0,0.8296460176991151,0.20618556701030927,1.0,0.11494252873563218,0.696558548148129,0.19557950661067497,0.7983193277310925,0.0,0.0,0.0,1.4198022338016512,0.3653428668123018
24.0,0.8116883116883117,0.0,0.0,0.0,0.7034487516692413,0.1973407190905303,0.7903225806451613,0.0,0.0,0.0,1.2817907693695012,0.36383696244030617
26.0,0.837471783295711,0.1,1.0,0.05263157894736842,0.6774885292908797,0.17207465346198672,0.8467741935483871,0.0,0.0,0.0,1.45105111476217,0.3402793480352269
32.0,0.8488372093023255,0.08450704225352113,1.0,0.04411764705882353,0.689964953117739,0.1682190355340771,0.8416666666666667,0.0,0.0,0.0,1.3887180247892692,0.3249955277387904
3.0,0.8364779874213837,0.2641509433962264,1.0,0.15217391304347827,0.6351610001648573,0.2089380810605898,0.7719298245614035,0.0,0.0,0.0,1.3456860662373042,0.4700724492666933
4.0,0.8329355608591885,0.02777777777777778,1.0,0.014084507042253521,0.6581417724207362,0.13320963893866347,0.8018018018018018,0.0,0.0,0.0,1.5687013561655532,0.3589997762999119
36.0,0.8292181069958847,0.08791208791208792,1.0,0.04597701149425287,0.6362333454671629,0.20646216985318402,0.8532110091743119,0.1111111111111111,1.0,0.058823529411764705,1.0328679922230455,0.2954120748577469
10.0,0.8210023866348448,0.0,0.0,0.0,0.6748206705894466,0.17779753063005607,0.8673469387755102,0.0,0.0,0.0,1.2439436585008437,0.3117193495056331
11.0,0.8295964125560538,0.22448979591836737,1.0,0.12643678160919541,0.6628874181181587,0.1615082712187714,0.8225806451612904,0.21428571428571427,0.75,0.125,1.3558658755366801,0.31762054490861935
25.0,0.8163716814159292,0.06741573033707865,1.0,0.03488372093023256,0.6925456203629983,0.178776531414668,0.7931034482758621,0.0,0.0,0.0,1.3022466048120882,0.3264727641046367
27.0,0.8319502074688797,0.0898876404494382,1.0,0.047058823529411764,0.5753460218586116,0.14848313637323882,0.782608695652174,0.0,0.0,0.0,0.9791574446946703,0.2403356082048957
28.0,0.8391752577319588,0.21999999999999997,1.0,0.12359550561797752,0.5230998986411894,0.12097246524155911,0.8,0.0,0.0,0.0,0.9238118940843301,0.2097000820940404
29.0,0.8204592901878914,0.06521739130434782,1.0,0.033707865168539325,0.6653933021663199,0.18526836336017719,0.7567567567567568,0.0,0.0,0.0,1.0338897817505452,0.27497697827374257
