user_id,train_accu,train_f1,train_precision,train_recall,train_mae,train_mape,test_accu,test_f1,test_precision,test_recall,test_mae,test_mape
22.0,0.9763779527559056,0.9379310344827587,0.918918918918919,0.9577464788732394,0.8236363793013141,0.1747220154207579,0.9655172413793104,0.896551724137931,0.9285714285714286,0.8666666666666667,1.5547343539533143,0.3488999673849139
23.0,0.9803921568627451,0.9493670886075949,0.9493670886075949,0.9493670886075949,0.8544738192270682,0.17878253848846995,0.9772727272727273,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.5033647503062362,0.2712784049672375
30.0,1.0,1.0,1.0,1.0,0.7924188467082878,0.15911560111674494,0.992,0.975609756097561,1.0,0.9523809523809523,1.35806760612255,0.2839369884240158
31.0,0.9887387387387387,0.9655172413793104,0.9333333333333333,1.0,0.6671353604816247,0.11288327400210975,0.9576271186440678,0.923076923076923,0.967741935483871,0.8823529411764706,1.181500499065455,0.19777636183756023
7.0,0.9360824742268041,0.845771144278607,0.8947368421052632,0.8018867924528302,0.6867077791543874,0.2004749726939799,0.8828828828828829,0.7111111111111111,0.7619047619047619,0.6666666666666666,1.0072982259713816,0.2741749577564452
41.0,0.9799426934097422,0.9380530973451328,0.9814814814814815,0.8983050847457628,0.961360410547392,0.22064530273070895,0.9375,0.7857142857142857,0.9166666666666666,0.6875,2.0619107276627537,0.5140789763580291
16.0,0.988795518207283,0.9661016949152543,1.0,0.9344262295081968,0.8418426118024372,0.19564341413343012,0.9882352941176471,0.967741935483871,1.0,0.9375,1.7441673897484293,0.3374504063334511
19.0,0.9762532981530343,0.9411764705882352,0.9473684210526315,0.935064935064935,0.8092774678568473,0.16594820682615793,0.9555555555555556,0.8749999999999999,0.9333333333333333,0.8235294117647058,1.3553840244320379,0.2817395498641711
20.0,0.9668141592920354,0.9162011173184358,0.8913043478260869,0.9425287356321839,0.7707763951540082,0.20313122221556842,0.9747899159663865,0.9361702127659574,0.9565217391304348,0.9166666666666666,1.4905846398544673,0.37956830053097923
24.0,0.9588744588744589,0.8888888888888888,0.9047619047619048,0.8735632183908046,0.8291127293767574,0.22176057851423406,0.9112903225806451,0.7755102040816326,0.8260869565217391,0.7307692307692307,1.3820899499274812,0.39446626199688994
26.0,0.9503386004514672,0.8571428571428572,0.8461538461538461,0.868421052631579,0.8136235688567397,0.19690515465736408,0.9435483870967742,0.7878787878787878,0.9285714285714286,0.6842105263157895,1.424080714562193,0.318994716131504
32.0,0.9767441860465116,0.9242424242424244,0.953125,0.8970588235294118,0.8193120816160888,0.18766232147838266,0.9333333333333333,0.7499999999999999,0.9230769230769231,0.631578947368421,1.5532710300391845,0.3573857399850714
3.0,0.9769392033542977,0.9398907103825138,0.945054945054945,0.9347826086956522,0.6899895409918896,0.2125876389758953,0.9824561403508771,0.9600000000000001,1.0,0.9230769230769231,1.3296710455394452,0.45928437370852154
4.0,0.9856801909307876,0.9571428571428571,0.9710144927536232,0.9436619718309859,0.769014124286825,0.15314257892223723,0.963963963963964,0.9047619047619048,0.95,0.8636363636363636,1.4684249023908245,0.3104354725811991
36.0,0.9691358024691358,0.9152542372881356,0.9,0.9310344827586207,0.7064031267122048,0.21901894364601437,0.9174311926605505,0.7567567567567567,0.7,0.8235294117647058,1.0396603966625846,0.2982603233555443
10.0,0.9785202863961814,0.9395973154362416,0.9459459459459459,0.9333333333333333,0.760732049072137,0.19054395615931305,0.9387755102040817,0.7857142857142856,0.7333333333333333,0.8461538461538461,1.2316010736181604,0.2972311942098417
11.0,0.9775784753363229,0.9390243902439025,1.0,0.8850574712643678,0.786953918491229,0.1843806887387377,0.9274193548387096,0.816326530612245,0.8,0.8333333333333334,1.318758110952309,0.298064945572581
25.0,0.9845132743362832,0.9585798816568047,0.9759036144578314,0.9418604651162791,0.7942110465625742,0.1940652490290779,0.9913793103448276,0.9787234042553191,1.0,0.9583333333333334,1.323092637709172,0.3260430920350139
27.0,0.9813278008298755,0.9467455621301775,0.9523809523809523,0.9411764705882353,0.6553542106254522,0.16262097922632313,0.9478260869565217,0.8695652173913043,0.9523809523809523,0.8,1.1393504042327103,0.28104070188861036
28.0,0.9979381443298969,0.9943502824858756,1.0,0.9887640449438202,0.5812794049323393,0.13297405053337513,0.9818181818181818,0.9523809523809523,1.0,0.9090909090909091,0.9228478925126541,0.20625619631741537
29.0,0.9707724425887265,0.9195402298850575,0.9411764705882353,0.898876404494382,0.7619017866843596,0.20124541406516847,0.9099099099099099,0.8148148148148148,0.8148148148148148,0.8148148148148148,1.0423836091672,0.2760002089692032
