user_id,train_accu,train_f1,train_precision,train_recall,train_mae,train_mape,test_accu,test_f1,test_precision,test_recall,test_mae,test_mape
1.0,0.9957356076759062,0.9896907216494846,0.9795918367346939,1.0,0.6407735401636696,0.1499011210063948,0.9915254237288136,0.975609756097561,1.0,0.9523809523809523,1.0111782641383007,0.20600663310039444
2.0,0.9976415094339622,0.9932885906040269,0.9866666666666667,1.0,0.6880005154576172,0.1405911488347487,0.9801980198019802,0.9583333333333334,0.92,1.0,1.0923887660397669,0.21974737616756138
33.0,0.9929577464788732,0.9836065573770493,0.9782608695652174,0.989010989010989,0.8737634790904988,0.20682556436809066,0.981651376146789,0.9523809523809523,0.9090909090909091,1.0,1.5664140668180002,0.37239481066858127
35.0,0.9789473684210527,0.9425287356321839,0.9425287356321839,0.9425287356321839,0.7540386242098988,0.19622808058374636,0.9545454545454546,0.8484848484848485,0.8235294117647058,0.875,1.1507539654320789,0.33401314337194354
5.0,0.9591836734693877,0.8875,0.8765432098765432,0.8987341772151899,0.7100416829642755,0.3054708992646769,0.9365079365079365,0.8095238095238095,0.7727272727272727,0.85,0.9055457764665186,0.3860379391738698
6.0,0.982367758186398,0.9457364341085271,0.953125,0.9384615384615385,0.8406507125202429,0.17902335307158607,0.9361702127659575,0.8421052631578947,0.8421052631578947,0.8421052631578947,1.5811097682195856,0.3681477301275868
14.0,0.9536082474226805,0.8875,0.8987341772151899,0.8765432098765432,0.8188471372551792,0.15002407919968383,0.900990099009901,0.7222222222222222,0.6842105263157895,0.7647058823529411,1.7854499839599531,0.33265401230286656
15.0,0.9431072210065645,0.8470588235294118,0.8888888888888888,0.8089887640449438,0.8930820074480461,0.21960677782864332,0.8990825688073395,0.6666666666666667,0.6470588235294118,0.6875,1.2777679972865694,0.3346311196310949
18.0,0.9855670103092784,0.9595375722543352,0.9540229885057471,0.9651162790697675,0.7347923731822972,0.18205633280568767,0.9897959183673469,0.975609756097561,1.0,0.9523809523809523,1.2410702060220686,0.29670777952250205
21.0,0.9816272965879265,0.9523809523809524,0.9722222222222222,0.9333333333333333,0.8384026814150182,0.18163286295780248,0.9807692307692307,0.9444444444444444,0.8947368421052632,1.0,1.552476733333522,0.3201875752009621
34.0,0.9561586638830898,0.8995215311004785,0.9690721649484536,0.8392857142857143,0.46568577100678804,0.10208918323212952,0.9396551724137931,0.8372093023255813,1.0,0.72,0.5343727320376574,0.11463084280653218
40.0,0.9574468085106383,0.864406779661017,0.864406779661017,0.864406779661017,0.8215809962961659,0.16848456488495675,0.8817204301075269,0.5925925925925927,0.8,0.47058823529411764,1.4866598349483102,0.28662601470951843
8.0,0.9691358024691358,0.9112426035502958,0.9058823529411765,0.9166666666666666,0.6733451750929693,0.15016638954068154,0.925531914893617,0.7999999999999999,0.7777777777777778,0.8235294117647058,1.02581819992403,0.2255312040547895
13.0,0.9883720930232558,0.9720670391061451,0.9775280898876404,0.9666666666666667,0.42671388758788753,0.06821342900911606,0.984251968503937,0.9655172413793104,1.0,0.9333333333333333,0.6735302686075821,0.10390163114074755
17.0,0.977924944812362,0.923076923076923,0.9523809523809523,0.8955223880597015,0.7907505549719338,0.24023611943694004,0.9847328244274809,0.9411764705882353,1.0,0.8888888888888888,1.3756682597488905,0.3873365832119937
22.0,0.9763779527559056,0.9379310344827587,0.918918918918919,0.9577464788732394,0.8236363793013141,0.1747220154207579,0.9655172413793104,0.896551724137931,0.9285714285714286,0.8666666666666667,1.5547343539533143,0.3488999673849139
23.0,0.9803921568627451,0.9493670886075949,0.9493670886075949,0.9493670886075949,0.8544738192270681,0.17878253848846998,0.9772727272727273,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.5033647503062364,0.27127840496723743
30.0,1.0,1.0,1.0,1.0,0.7924188467082874,0.15911560111674486,0.992,0.975609756097561,1.0,0.9523809523809523,1.35806760612255,0.2839369884240158
31.0,0.9887387387387387,0.9655172413793104,0.9333333333333333,1.0,0.6671353604816247,0.11288327400210973,0.9576271186440678,0.923076923076923,0.967741935483871,0.8823529411764706,1.1815004990654552,0.1977763618375602
7.0,0.9360824742268041,0.845771144278607,0.8947368421052632,0.8018867924528302,0.6827680194106984,0.19982793831649248,0.8828828828828829,0.7111111111111111,0.7619047619047619,0.6666666666666666,1.0063130068974881,0.2747009807295498
41.0,0.9799426934097422,0.9380530973451328,0.9814814814814815,0.8983050847457628,0.9523170349772827,0.21733378513276083,0.9375,0.7857142857142857,0.9166666666666666,0.6875,2.0536949793057397,0.5124583490050684
16.0,0.988795518207283,0.9661016949152543,1.0,0.9344262295081968,0.8323612132708493,0.19336957050848474,0.9882352941176471,0.967741935483871,1.0,0.9375,1.7344539850325087,0.33257710577540095
19.0,0.9762532981530343,0.9411764705882352,0.9473684210526315,0.935064935064935,0.8037422162107827,0.16482103243750126,0.9555555555555556,0.8749999999999999,0.9333333333333333,0.8235294117647058,1.3485702547749923,0.28050195066855976
20.0,0.9668141592920354,0.9162011173184358,0.8913043478260869,0.9425287356321839,0.7656216782124731,0.20258898463021338,0.9747899159663865,0.9361702127659574,0.9565217391304348,0.9166666666666666,1.4839354662229967,0.3783490696448218
24.0,0.9588744588744589,0.8888888888888888,0.9047619047619048,0.8735632183908046,0.8208937462411678,0.21932141870209365,0.9193548387096774,0.8,0.8333333333333334,0.7692307692307693,1.3822728341484654,0.394838215589005
26.0,0.9503386004514672,0.8571428571428572,0.8461538461538461,0.868421052631579,0.7745863971698975,0.1879060923341369,0.9435483870967742,0.7878787878787878,0.9285714285714286,0.6842105263157895,1.379045446135863,0.3080135670883632
32.0,0.9790697674418605,0.9323308270676691,0.9538461538461539,0.9117647058823529,0.8099608101330688,0.186156955019055,0.9333333333333333,0.7499999999999999,0.9230769230769231,0.631578947368421,1.5468721478789642,0.3589695945217796
3.0,0.9769392033542977,0.9398907103825138,0.945054945054945,0.9347826086956522,0.6851378819639182,0.21110339163603514,0.9824561403508771,0.9600000000000001,1.0,0.9230769230769231,1.323537138374943,0.4567360166913222
4.0,0.9856801909307876,0.9571428571428571,0.9710144927536232,0.9436619718309859,0.7603559137575963,0.15160472596244248,0.963963963963964,0.9047619047619048,0.95,0.8636363636363636,1.474127680912002,0.31309993553893295
36.0,0.9691358024691358,0.9152542372881356,0.9,0.9310344827586207,0.7060138946753927,0.2190272426553545,0.9174311926605505,0.7567567567567567,0.7,0.8235294117647058,1.0389697446285238,0.2985611819012711
10.0,0.9785202863961814,0.9395973154362416,0.9459459459459459,0.9333333333333333,0.7571731858361861,0.19056294166640672,0.9387755102040817,0.7857142857142856,0.7333333333333333,0.8461538461538461,1.2333581035130907,0.2978142881817394
11.0,0.9775784753363229,0.9390243902439025,1.0,0.8850574712643678,0.7820571906827564,0.1836854795496157,0.9274193548387096,0.816326530612245,0.8,0.8333333333333334,1.312675627242761,0.2968786923854942
25.0,0.9845132743362832,0.9585798816568047,0.9759036144578314,0.9418604651162791,0.7856186647618737,0.19288572718688565,0.9913793103448276,0.9787234042553191,1.0,0.9583333333333334,1.3268913651860943,0.32771437682318555
27.0,0.9813278008298755,0.9467455621301775,0.9523809523809523,0.9411764705882353,0.6468461962861277,0.16126108431864788,0.9478260869565217,0.8695652173913043,0.9523809523809523,0.8,1.1454922748641099,0.2850497961491216
28.0,0.9979381443298969,0.9943502824858756,1.0,0.9887640449438202,0.5815234567083684,0.13333171045720724,0.9818181818181818,0.9523809523809523,1.0,0.9090909090909091,0.9036386254150681,0.20263683861362525
29.0,0.9707724425887265,0.9195402298850575,0.9411764705882353,0.898876404494382,0.7549076879664929,0.19957270217024148,0.9099099099099099,0.8148148148148148,0.8148148148148148,0.8148148148148148,1.0313687487488488,0.27308140231561984
