user_id,group,day,session,question_id,num_1,num_2,num_3,feedback,answer,accuracy,resptime,focus,focustime,anxiety,anxietytime,est_answer,est_answer_proba,est_resptime
23.0,static,d1,formal,118.0,36.0,26.0,5.0,1.0,1,1.0,2.6577418,6.0,1.6882262,5.0,1.4487529,1,0.08200072,5.1507798409256305
23.0,static,d2,formal,191.0,32.0,28.0,5.0,1.0,0,1.0,5.31285,4.0,5.248309,5.0,2.5387032,0,0.98446291,5.0436589576885265
23.0,static,d1,formal,82.0,99.0,48.0,8.0,1.0,0,1.0,7.336649,5.0,6.618187,5.0,3.9026928,0,0.9894988,6.088007890559742
23.0,static,d2,formal,111.0,75.0,33.0,7.0,1.0,1,1.0,8.963046,4.0,1.9592671,4.0,2.021271,1,0.07741981,6.253666884725374
23.0,static,d1,formal,12.0,62.0,13.0,8.0,1.0,0,1.0,9.511436,6.0,6.481826,4.0,9.356088,0,0.97643639,5.389179667857791
23.0,static,d1,formal,120.0,69.0,57.0,4.0,1.0,1,1.0,3.2271829,6.0,1.6882262,5.0,1.4487529,1,0.0832903,5.48254777931335
23.0,static,d2,formal,107.0,43.0,24.0,6.0,1.0,0,1.0,6.9299707,4.0,1.9592671,4.0,2.021271,0,0.99308579,7.643638104215674
23.0,static,d2,formal,139.0,43.0,26.0,8.0,1.0,0,1.0,5.542179,4.0,1.8364141,4.0,1.7950602,0,0.9931674,4.922758353811776
23.0,static,d1,formal,111.0,87.0,35.0,8.0,1.0,0,1.0,5.367566,6.0,1.6882262,5.0,1.4487529,0,0.97607168,5.679154808352756
23.0,static,d2,formal,283.0,91.0,37.0,9.0,1.0,1,1.0,6.269493,3.0,6.29322,4.0,3.665973,1,0.09219976,5.244411220861474
23.0,static,d2,formal,146.0,28.0,14.0,3.0,1.0,0,1.0,6.978037,4.0,1.8364141,4.0,1.7950602,0,0.98526863,3.2355832276884198
23.0,static,d1,formal,191.0,59.0,45.0,8.0,1.0,0,1.0,7.083104,5.0,4.2626877,5.0,1.4882708,0,0.97711678,5.202722910823917
23.0,static,d2,formal,253.0,91.0,46.0,9.0,1.0,1,1.0,7.590613,4.0,2.570286,5.0,2.08043,1,0.09838158,5.948636036942908
23.0,static,d1,formal,199.0,76.0,58.0,9.0,1.0,1,1.0,5.16887,5.0,4.2626877,5.0,1.4882708,1,0.09491393,5.379352398711875
23.0,static,d2,formal,207.0,81.0,35.0,7.0,1.0,0,1.0,8.143161,4.0,5.248309,5.0,2.5387032,0,0.98424069,5.6380373118204155
23.0,static,d2,formal,275.0,97.0,42.0,4.0,1.0,0,1.0,3.1381917,3.0,6.29322,4.0,3.665973,0,0.98275745,5.453642751867166
23.0,static,d2,formal,90.0,43.0,36.0,6.0,1.0,0,1.0,6.8139277,5.0,1.9285197,4.0,2.141334,0,0.97874242,6.283205372418192
23.0,static,d2,formal,29.0,72.0,13.0,3.0,1.0,0,1.0,9.15081,5.0,3.329386,3.0,2.700264,0,0.98003535,6.434622947363291
23.0,static,d1,formal,218.0,58.0,31.0,5.0,1.0,0,1.0,5.95531,4.0,4.384151,5.0,1.7581561,0,0.97806805,5.577858336090588
23.0,static,d1,formal,126.0,69.0,28.0,6.0,1.0,0,1.0,3.6508143,6.0,2.2471452,5.0,1.7213428,0,0.98643364,6.529540891802267
23.0,static,d1,formal,4.0,78.0,58.0,8.0,1.0,0,1.0,2.868217,6.0,6.481826,4.0,9.356088,0,0.98359137,4.823972068862237
23.0,static,d2,formal,104.0,52.0,36.0,4.0,1.0,1,1.0,7.600569,4.0,1.9592671,4.0,2.021271,1,0.07184338,5.549929610192904
23.0,static,d1,formal,244.0,69.0,45.0,6.0,1.0,1,1.0,5.3157063,4.0,2.8676212,5.0,1.515532,1,0.08250885,5.825114067175232
23.0,static,d2,formal,3.0,68.0,13.0,6.0,1.0,0,1.0,5.634493,5.0,3.329386,3.0,2.700264,0,0.99218278,5.862502667770972
23.0,static,d1,formal,106.0,25.0,11.0,6.0,1.0,0,1.0,5.240937,6.0,1.6882262,5.0,1.4487529,0,0.97600233,5.0740810165716494
23.0,static,d2,formal,156.0,45.0,24.0,7.0,1.0,1,1.0,5.8566628,4.0,3.005929,5.0,1.265701,1,0.09098031,4.805479832902867
23.0,static,d1,formal,206.0,25.0,11.0,6.0,1.0,0,1.0,5.518875,5.0,4.2626877,5.0,1.4882708,0,0.9758677,4.946750471938113
23.0,static,d2,formal,239.0,94.0,16.0,8.0,1.0,0,1.0,6.680181,4.0,10.029833,4.0,3.344976,0,0.96318623,5.823128687591787
23.0,static,d1,formal,60.0,46.0,26.0,7.0,1.0,0,1.0,2.963521,6.0,2.6270351,5.0,1.6006222,0,0.98204257,3.9360960107426752
23.0,static,d1,formal,122.0,51.0,23.0,9.0,1.0,0,1.0,5.862803,6.0,2.2471452,5.0,1.7213428,0,0.97498325,6.948754103100136
23.0,static,d1,formal,61.0,48.0,13.0,7.0,1.0,0,0.0,3.2719152,5.0,6.618187,5.0,3.9026928,1,0.11059886,6.52623385846042
23.0,static,d2,formal,299.0,77.0,43.0,5.0,1.0,0,1.0,3.5744703,3.0,6.29322,4.0,3.665973,0,0.98929981,4.960460733575795
23.0,static,d2,formal,209.0,69.0,58.0,6.0,1.0,0,1.0,8.775627,4.0,5.248309,5.0,2.5387032,0,0.99044428,4.666837701186756
23.0,static,d1,formal,232.0,49.0,14.0,8.0,1.0,0,1.0,9.700535,4.0,4.384151,5.0,1.7581561,0,0.98200154,5.426670117259546
23.0,static,d1,formal,88.0,58.0,33.0,3.0,1.0,1,0.0,3.3764653,5.0,6.618187,5.0,3.9026928,0,0.9785511,5.55411935949962
23.0,static,d2,formal,51.0,23.0,17.0,6.0,1.0,1,1.0,2.675012,5.0,2.948453,3.0,1.9228423,1,0.10783549,4.342938029851998
23.0,static,d1,formal,201.0,77.0,17.0,6.0,1.0,1,1.0,3.3890278,5.0,4.2626877,5.0,1.4882708,1,0.08739002,3.407616842050782
23.0,static,d1,formal,167.0,83.0,69.0,6.0,1.0,0,1.0,6.4386444,5.0,3.5825667,5.0,1.2082679,0,0.98136712,4.169735760910505
23.0,static,d1,formal,152.0,56.0,35.0,7.0,1.0,1,1.0,6.157331,5.0,3.5825667,5.0,1.2082679,1,0.10052184,5.165187125354493
23.0,static,d1,formal,195.0,42.0,12.0,4.0,1.0,0,1.0,7.5332403,5.0,4.2626877,5.0,1.4882708,0,0.98602866,4.9314605264698965
23.0,static,d1,formal,11.0,69.0,53.0,4.0,1.0,1,1.0,4.45404,6.0,6.481826,4.0,9.356088,1,0.11324313,5.737397160686206
23.0,static,d1,formal,71.0,89.0,54.0,9.0,1.0,0,1.0,5.113522,5.0,6.618187,5.0,3.9026928,0,0.97914837,6.097269031958716
